SERIES,CNTRY,TRN,AGG,UNIT,REF,CODE,COUNTRY,SUB-CHAPTER,TITLE,UNIT,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,,,,,,,
DNK.1.0.0.0.UBGS,DNK,1,0,0,0,UBGS,Denmark,"01 Balances with the rest of the world, national accounts",Net exports of goods and services at current prices (National accounts) ,Mrd DKK,-0.4995,-0.8123,-1.7197,0.0088,-1.2824,-1.14,-1.2961,-1.8821,-1.4023,-2.3999,-3.6277,-2.8706,-0.6593,-3.5203,-6.9719,-2.2321,-12.2112,-10.6615,-7.3781,-8.8177,-1.8049,6.2006,4.5739,12.2543,10.2643,5.1456,-1.4184,15.3781,27.039,31.1851,47.5357,55.3782,63.7507,69.8903,58.835,48.8112,61.6202,49.9398,36.4573,74.4872,89.0435,97.9326,96.6315,97.6288,85.0756,85.0922,66.3795,47.8894,62.825,79.6096,123.1651,113.7646,109.7791,120.5658,127.8446,131.9285,126.8293,141.8028,115.6041,138.4426,131.2282,160.1312,271.7315,228.6067,261.2892,261.4184,264.7385,,,,,,,
DEU.1.0.0.0.UBGS,DEU,1,0,0,0,UBGS,Germany,"01 Balances with the rest of the world, national accounts",Net exports of goods and services at current prices (National accounts) ,Mrd EURO-DEM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.012,-8.634,0.152,2.126,6.781,12.743,20.114,23.557,11.228,3.529,34.284,90.009,81.143,113.825,115.197,125.669,162.442,149.779,118.96,133.521,133.342,169.063,165.526,195.154,228.879,232.135,236.02,205.426,199.327,184.386,189.652,98.724,167.656,204.8928,199.7376,198.0918,,,,,,,
D_W.1.0.0.0.UBGS,D_W,1,0,0,0,UBGS,West Germany,"01 Balances with the rest of the world, national accounts",Net exports of goods and services at current prices (National accounts) ,Mrd EURO-DEM,4.32494,4.17241,2.65819,3.35565,3.7016,0.99482,4.73301,9.93772,10.70559,9.37129,7.71,6.73,7.82,13.27,21.33,13.06,11.86,13.1,15.25,2.64,-5.07,4.54,18.96,14.89,21.23,33.82,51.36,51.7,55.38,59.1,72.53,76.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
EST.1.0.0.0.UBGS,EST,1,0,0,0,UBGS,Estonia,"01 Balances with the rest of the world, national accounts",Net exports of goods and services at current prices (National accounts) ,Mrd EURO-EEK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.062453,-0.212222,-0.20846,-0.38341,-0.4704,-0.48809,-0.23706,-0.20002,-0.2762,-0.57938,-0.73911,-0.76455,-0.57497,-1.37178,-1.44175,-0.64886,0.70151,0.94644,0.96989,0.29664,0.44202,0.6569,0.74837,0.71171,0.96668,0.61225,1.04953,-0.30187,-0.40965,-0.45055,0.32695,0.442572,0.66647,0.800836,,,,,,,
IRL.1.0.0.0.UBGS,IRL,1,0,0,0,UBGS,Ireland,"01 Balances with the rest of the world, national accounts",Net exports of goods and services at current prices (National accounts) ,Mrd EURO-IEP,-0.0348,-0.0338,-0.0517,-0.0616,-0.075,-0.1005,-0.0685,-0.0332,-0.0897,-0.1482,-0.1464,-0.1507,-0.13,-0.2027,-0.5011,-0.2711,-0.4314,-0.6121,-0.8141,-1.5905,-1.5448,-1.9615,-1.1732,-0.4782,0.0409,0.5273,0.521,1.277,1.8399,1.8505,1.6573,1.8541,3.0325,4.5671,4.5734,5.9889,6.5837,8.3143,8.7475,12.1084,14.9988,19.0557,23.3639,22.0544,22.4446,18.529,14.8812,16.3109,16.1571,22.9205,27.7206,32.0565,30.5339,36.1252,38.139,80.7921,51.457,73.0471,98.8107,17.4466,79.5652,187.2842,214.8305,167.7769,199.0496,193.5988,207.5805,,,,,,,
GRC.1.0.0.0.UBGS,GRC,1,0,0,0,UBGS,Greece,"01 Balances with the rest of the world, national accounts",Net exports of goods and services at current prices (National accounts) ,Mrd EURO-GRD,-0.016,-0.01819,-0.0267,-0.02881,-0.0506,-0.05896,-0.04267,-0.04718,-0.06325,-0.0763,-0.07907,-0.08076,-0.09496,-0.14464,-0.1387,-0.16508,-0.19062,-0.2231,-0.23598,-0.25602,-0.34734,-0.31003,-0.69412,-0.93357,-1.00695,-1.38503,-1.45691,-1.31188,-1.92737,-2.98592,-4.30848,-5.10582,-5.16061,-5.74848,-5.28227,-6.77809,-8.24858,-7.4476,-11.52506,-12.02299,-15.10046,-15.53725,-14.75747,-17.66609,-16.25849,-16.30345,-20.47584,-25.2883,-27.5398,-20.89735,-16.69069,-11.55289,-8.29604,-4.0972,-2.47129,-1.57659,-2.2659,-2.34843,-3.56935,-2.72127,-12.38607,-13.82803,-20.03598,-10.67382,-10.43493,-11.11291,-11.63919,,,,,,,
ESP.1.0.0.0.UBGS,ESP,1,0,0,0,UBGS,Spain,"01 Balances with the rest of the world, national accounts",Net exports of goods and services at current prices (National accounts) ,Mrd EURO-ESP,NA,NA,NA,NA,-0.22115,-0.47286,-0.52422,-0.32905,-0.34416,-0.36148,-0.24272,0.03013,-0.10295,-0.384,-1.68356,-1.62939,-2.27262,-1.49889,0.10944,-0.27247,-2.84737,-3.02193,-3.17236,-2.19981,1.96967,1.84049,2.4409,-1.7689,-5.25089,-12.0449,-13.48468,-14.0738,-14.07028,-6.49448,-4.44659,-5.055,-0.741,1.064,-2.392,-11.413,-19.063,-15.843,-14.797,-17.696,-31.848,-44.717,-57.454,-62.29,-52.646,-9.291,-11.178,2.832,21.19,39.407,31.578,32.78,44.53,42.511,33.219,37.422,17.118,12.226,12.125,58.836,73.21247,79.58663,81.06242,,,,,,,
FRA.1.0.0.0.UBGS,FRA,1,0,0,0,UBGS,France,"01 Balances with the rest of the world, national accounts",Net exports of goods and services at current prices (National accounts) ,Mrd EURO-FRF,1.29927,1.25393,0.85249,0.61619,0.31973,1.13071,0.73845,0.59084,0.42399,-0.16237,1.04648,1.76853,1.66309,1.6806,-1.62782,3.07265,-1.74206,0.48074,4.9819,3.1239,-5.5679,-6.2799,-13.7494,-0.7352,2.8804,-0.392,2.1281,-6.4493,-3.4895,-4.1226,-6.3566,-1.3553,10.401,21.6414,20.523,23.6406,26.6045,44.5864,41.5218,38.273,25.4926,30.1114,36.7574,27.1746,22.4979,8.8856,-0.2507,-8.4393,-15.5553,-8.4638,-18.6549,-31.5083,-19.7886,-13.4995,-15.413,-2.591,-7.7296,-17.6959,-22.7598,-15.8063,-39.9774,-30.4078,-73.8956,-56.4348,-17.96226,-12.15051,-10.29362,,,,,,,
HRV.1.0.0.0.UBGS,HRV,1,0,0,0,UBGS,Croatia,"01 Balances with the rest of the world, national accounts",Net exports of goods and services at current prices (National accounts) ,Mrd EURO-HRK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.28728,-1.11508,-2.51435,-1.45882,-1.33621,-1.0599,-1.33229,-2.65367,-3.225,-2.8659,-3.14307,-3.32753,-3.60402,-4.71559,-2.45706,-0.72954,-0.75914,-0.71664,-0.89226,-0.1715,0.09655,0.52436,0.30104,-0.44353,-0.22157,-3.54184,-1.60397,-4.2056,-1.43032,-1.843504,-1.927034,-1.927184,,,,,,,
ITA.1.0.0.0.UBGS,ITA,1,0,0,0,UBGS,Italy,"01 Balances with the rest of the world, national accounts",Net exports of goods and services at current prices (National accounts) ,Mrd EURO-ITL,-0.01343,0.02423,-0.03532,-0.33662,0.05502,0.48499,0.41979,0.28407,0.5504,0.40417,0.09894,0.31903,0.36724,-0.9469,-2.46895,0.0702,-1.02191,1.14995,2.91506,1.85544,-5.3249,-4.78331,-3.61664,1.8049,-1.48918,-1.58103,6.23871,2.34867,0.40628,0.05268,1.49654,1.5845,0.46568,26.37975,30.13383,36.1739,47.385,40.5383,34.5434,20.9258,10.5512,16.4741,10.2216,6.3534,8.5589,-1.4761,-12.7506,-5.4803,-11.9783,-9.3012,-29.5245,-22.3121,17.7313,37.6246,45.6453,47.4455,53.9646,47.045,41.813,57.8304,58.6546,37.61,-36.3296,25.948,59.34938,59.85584,61.63371,,,,,,,
CYP.1.0.0.0.UBGS,CYP,1,0,0,0,UBGS,Cyprus,"01 Balances with the rest of the world, national accounts",Net exports of goods and services at current prices (National accounts) ,Mrd EURO-CYP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.06634,-0.0346,-0.11654,0.22515,0.25726,0.25754,0.5216,0.13887,0.19519,-0.01719,-0.07897,-0.46958,-0.83305,-2.4261,-0.9985,-1.60217,-0.73652,-0.34847,0.30073,0.18515,0.49493,0.37001,-0.06915,0.30503,0.23671,-0.30746,1.20385,0.94704,0.39198,0.71554,1.082369,1.518116,,,,,,,
LVA.1.0.0.0.UBGS,LVA,1,0,0,0,UBGS,Latvia,"01 Balances with the rest of the world, national accounts",Net exports of goods and services at current prices (National accounts) ,Mrd EURO-LVL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.01888,0.207077,-0.031337,-0.19249,-0.42178,-0.48773,-0.72661,-0.61525,-0.54718,-0.77451,-0.85133,-1.19823,-1.69903,-1.95317,-3.55051,-4.32509,-3.10559,-0.37704,-0.37769,-1.17213,-1.17097,-0.99357,-0.66048,-0.28229,0.12895,-0.11295,-0.13922,-0.06444,0.41945,-1.02471,-1.76467,-1.46103,-1.242602,-1.185398,-1.315465,,,,,,,
LTU.1.0.0.0.UBGS,LTU,1,0,0,0,UBGS,Lithuania,"01 Balances with the rest of the world, national accounts",Net exports of goods and services at current prices (National accounts) ,Mrd EURO-LTL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.413078,-0.394763,-0.83355,-0.91055,-1.18811,-1.49132,-1.27583,-0.82654,-0.77572,-0.86282,-0.96453,-1.28655,-1.51564,-2.46799,-3.8019,-3.79067,-0.47343,-0.56143,-0.84093,0.20383,0.5082,0.70283,-0.36947,0.28277,0.9699,0.8532,2.59119,4.56041,2.52403,-1.41111,2.88073,4.106697,4.182275,4.299087,,,,,,,
LUX.1.0.0.0.UBGS,LUX,1,0,0,0,UBGS,Luxembourg,"01 Balances with the rest of the world, national accounts",Net exports of goods and services at current prices (National accounts) ,Mrd EURO-LUF,0.09075,0.04937,0.0107,0.00806,0.00221,0.01175,0.02416,0.07387,0.10555,0.17658,0.20495,0.07986,0.124,0.29785,0.57741,0.18478,0.30074,0.27052,0.22666,0.32597,0.21114,0.13816,0.13999,0.31587,0.41491,0.64076,0.71279,0.45338,0.61162,1.0766,1.08831,1.15302,1.75872,2.2297,2.72243,2.95847,3.25959,3.53111,3.41302,4.09936,5.25863,5.16669,5.511,5.43381,6.26984,7.13762,10.11618,11.92059,12.31336,12.62022,13.46194,13.41396,14.25413,15.8247,16.64383,17.61732,18.97576,18.44009,19.58673,19.02596,21.91833,24.09918,26.393,24.45952,26.66175,28.05115,29.7244,,,,,,,
HUN.1.0.0.0.UBGS,HUN,1,0,0,0,UBGS,Hungary,"01 Balances with the rest of the world, national accounts",Net exports of goods and services at current prices (National accounts) ,Mrd HUF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.188,-252.064,-245.447,2.615,37.194,88.356,-162.074,-317.519,-493.408,-202.585,-372.305,-783.415,-946.344,-668.543,-393.665,11.038,-12.346,899.911,1280.332,1604.66,1735.013,1915.134,1869.804,2651.505,2996.087,2540.885,1782.534,1057.493,913.284,62.019,-3176.333,3733.492,5143.226,4574.113,4601.333,,,,,,,
MLT.1.0.0.0.UBGS,MLT,1,0,0,0,UBGS,Malta,"01 Balances with the rest of the world, national accounts",Net exports of goods and services at current prices (National accounts) ,Mrd EURO-MTL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.137254,-0.105664,-0.030252,-0.068694,-0.085969,-0.19588,-0.31684,-0.20761,-0.23316,-0.17653,-0.37339,-0.18814,0.11302,-0.17433,-0.2791,-0.46789,-0.21928,-0.18054,-0.17491,-0.09375,0.06967,0.20079,0.17834,0.64279,1.12379,1.04965,1.40943,2.53289,2.54423,2.33063,2.22069,2.75837,2.45789,3.73305,3.895915,4.272167,4.591786,,,,,,,
NLD.1.0.0.0.UBGS,NLD,1,0,0,0,UBGS,Netherlands,"01 Balances with the rest of the world, national accounts",Net exports of goods and services at current prices (National accounts) ,Mrd EURO-NLG,0.9738,0.6366,0.7098,0.486,0.1261,0.5894,0.2972,0.5074,0.9219,0.9926,0.3022,1.4945,3.7045,4.8084,5.6445,5.8924,6.4281,3.9687,2.908,2.9018,2.8921,10.3252,11.3633,9.8516,14.3899,12.8863,11.2196,8.6426,9.7764,11.7836,14.4687,16.4479,16.2664,21.3682,23.2119,24.644,23.935,26.751,27.427,26.318,32.643,35.108,37.515,36.94,43.768,49.316,53.433,47.467,59.003,51.006,54.612,56.373,64.23,67.159,74.979,53.542,78.164,80.44,83.087,82.688,83.686,86.883,87.255,119.237,138.5152,145.8638,149.8791,,,,,,,
AUT.1.0.0.0.UBGS,AUT,1,0,0,0,UBGS,Austria,"01 Balances with the rest of the world, national accounts",Net exports of goods and services at current prices (National accounts) ,Mrd EURO-ATS,-0.15108,-0.04303,0.08878,0.03161,-0.12349,-0.2374,-0.42514,-0.32143,-0.23623,0.06642,-0.02265,-0.11272,-0.17874,-0.2709,-0.56309,-0.20306,-1.32583,-2.68027,-0.92487,-1.09746,-2.62709,-1.94914,-0.52861,-1.39315,-1.01171,-0.19588,0.02109,-0.01543,-0.47992,-0.6233,-0.10567,-1.25711,-2.0559,-0.55701,-2.83224,-2.10222,-2.8935,-1.53153,-0.44198,0.92535,2.84535,3.7455,8.3679,6.38421,7.13008,8.14487,9.62835,12.46234,12.99614,9.65697,10.35964,8.65658,8.89677,8.97495,10.61504,12.56967,13.34923,11.37143,11.59862,14.18343,12.84701,3.55229,-2.05235,10.00976,14.67521,15.30843,16.64987,,,,,,,
POL.1.0.0.0.UBGS,POL,1,0,0,0,UBGS,Poland,"01 Balances with the rest of the world, national accounts",Net exports of goods and services at current prices (National accounts) ,Mrd PLN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.0809,-1.5129,1.833,1.619,4.9564,7.455,-6.107,-20.271,-29.395,-39.985,-48.59,-29.559,-28.924,-23.257,-26.782,-12.521,-25.597,-45.236,-67.581,-13.213,-35.197,-35.772,-12.72,18.295,6.966,37.419,54.989,56.294,43.439,84.337,132.528,85.213,52.209,195.947,167.7107,165.9221,167.6334,,,,,,,
PRT.1.0.0.0.UBGS,PRT,1,0,0,0,UBGS,Portugal,"01 Balances with the rest of the world, national accounts",Net exports of goods and services at current prices (National accounts) ,Mrd EURO-PTE,-0.01299,-0.04981,-0.01555,-0.02475,-0.02474,-0.03225,-0.04121,-0.04217,-0.06022,-0.03476,-0.0652,-0.07485,-0.06887,-0.10914,-0.24022,-0.20171,-0.26677,-0.40889,-0.43497,-0.48623,-0.93057,-1.50636,-1.8483,-1.41042,-1.26106,-0.91652,-0.55962,-1.92108,-3.65065,-3.28498,-3.91867,-5.28233,-6.07636,-5.52357,-6.37013,-5.67557,-6.71111,-8.18306,-10.20848,-12.3794,-14.18178,-13.87255,-11.63462,-9.35501,-11.9827,-13.91486,-13.02193,-13.2626,-17.11074,-12.11286,-13.73066,-7.37812,-0.83274,1.87298,0.25894,1.32869,2.21389,2.10674,1.26989,1.14808,-4.01383,-6.01136,-5.85688,2.46577,4.5848,3.81884,3.00024,,,,,,,
ROM.1.0.0.0.UBGS,ROM,1,0,0,0,UBGS,Romania,"01 Balances with the rest of the world, national accounts",Net exports of goods and services at current prices (National accounts) ,Mrd RON,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0071,-0.006,-0.0448,-0.0886,-0.0891,-0.3829,-0.8958,-1.7368,-2.8895,-2.5634,-4.3215,-9.0587,-8.6554,-14.8814,-22.3611,-29.5184,-41.6154,-59.9522,-69.445,-34.1132,-36.0573,-34.0487,-32.164,-5.7282,-2.8209,-5.8585,-7.9715,-21.1842,-33.5739,-44.8936,-47.0066,-67.3944,-95.8618,-76.7886,-103.0916,-102.2852,-99.7089,,,,,,,
SVN.1.0.0.0.UBGS,SVN,1,0,0,0,UBGS,Slovenia,"01 Balances with the rest of the world, national accounts",Net exports of goods and services at current prices (National accounts) ,Mrd EURO-SIT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.070178,0.084009,0.201491,-0.003229,0.120504,-0.2367,-0.15155,-0.15741,-0.25972,-0.74584,-0.6933,-0.22011,0.23338,-0.0813,-0.39977,-0.18635,-0.01509,-0.46613,-0.79835,0.51715,0.38757,0.45372,1.23405,1.71164,2.5468,3.12185,3.45503,3.86264,3.87511,4.17509,4.20395,3.05475,0.99346,4.09522,3.342316,3.451171,3.397971,,,,,,,
SVK.1.0.0.0.UBGS,SVK,1,0,0,0,UBGS,Slovakia,"01 Balances with the rest of the world, national accounts",Net exports of goods and services at current prices (National accounts) ,Mrd EURO-SKK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.005138,0.400994,-0.11967,-2.89742,-2.5185,-2.92828,-1.3521,-0.73663,-2.54222,-2.38632,-0.18417,-0.70534,-1.73209,-1.37012,0.11023,-1.4092,-0.33453,-0.65038,0.06305,3.57488,3.62383,3.1572,1.57673,1.52305,1.07062,1.01172,-0.03256,1.00217,-0.46448,-6.54638,1.94522,1.225846,0.619347,1.706398,,,,,,,
