SERIES,CNTRY,TRN,AGG,UNIT,REF,CODE,COUNTRY,SUB-CHAPTER,TITLE,UNIT,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,,,,,,,
EST.1.0.319.0.UBLGAP,EST,1,0,319,0,UBLGAP,Estonia,01 Based on potential GDP (ESA 2010),Cyclically adjusted net lending (+) or net borrowing (-) of general government :- Adjustment based on potential GDP Excessive deficit procedure ,(Percentage of potential GDP at current prices) ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2242,0.6122,-0.074,-2.0825,-1.59,-0.0163,0.1878,-0.0349,0.8488,1.2951,-1.3171,-1.2349,-2.4497,-3.8374,2.8726,3.7398,1.7167,-0.3242,-0.0766,0.6091,0.2804,-0.3422,-1.9071,-1.884,-1.3749,-3.8306,-3.0958,-1.2065,-1.1106,-0.7824,-1.196,-2.2141,,,,,,,
IRL.1.0.319.0.UBLGAP,IRL,1,0,319,0,UBLGAP,Ireland,01 Based on potential GDP (ESA 2010),Cyclically adjusted net lending (+) or net borrowing (-) of general government :- Adjustment based on potential GDP Excessive deficit procedure ,(Percentage of potential GDP at current prices) ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.1134,-0.1972,0.0364,0.5171,0.9246,1.5468,-1.2119,-2.206,0.1375,0.4935,0.5264,1.5742,-1.8487,-6.1586,-10.6637,-30.2411,-12.6124,-6.9169,-4.974,-5.1672,-4.8092,-1.7085,-0.3178,1.5692,3.3451,-2.2203,-4.3877,-3.7186,1.0494,5.5998,2.0875,1.4706,,,,,,,
GRC.1.0.319.0.UBLGAP,GRC,1,0,319,0,UBLGAP,Greece,01 Based on potential GDP (ESA 2010),Cyclically adjusted net lending (+) or net borrowing (-) of general government :- Adjustment based on potential GDP Excessive deficit procedure ,(Percentage of potential GDP at current prices) ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.3307,-8.3019,-6.5552,-6.9507,-6.0014,-4.0479,-5.499,-6.0967,-8.1925,-9.599,-5.867,-7.149,-8.4028,-11.1715,-14.0496,-7.6437,-3.1034,0.4366,-4.0469,4.5604,1.8969,7.2921,6.7162,5.4385,4.035,-2.2312,-3.7993,-1.9942,-1.7009,-1.4656,-1.2432,-1.1063,,,,,,,
ESP.1.0.319.0.UBLGAP,ESP,1,0,319,0,UBLGAP,Spain,01 Based on potential GDP (ESA 2010),Cyclically adjusted net lending (+) or net borrowing (-) of general government :- Adjustment based on potential GDP Excessive deficit procedure ,(Percentage of potential GDP at current prices) ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.6134,-3.9279,-2.6416,-2.409,-1.8698,-3.1553,-2.8088,-2.4778,-2.1763,-1.7649,-0.4233,0.1445,0.0449,-5.09,-8.7977,-6.3693,-5.8261,-6.1626,-1.632,-1.0368,-2.3803,-2.813,-3.0054,-3.4793,-4.5853,-4.5614,-4.4119,-4.8157,-3.9543,-3.7289,-3.3461,-3.288,,,,,,,
FRA.1.0.319.0.UBLGAP,FRA,1,0,319,0,UBLGAP,France,01 Based on potential GDP (ESA 2010),Cyclically adjusted net lending (+) or net borrowing (-) of general government :- Adjustment based on potential GDP Excessive deficit procedure ,(Percentage of potential GDP at current prices) ,NA,NA,NA,NA,NA,0.8615,0.5201,-0.0627,-0.6592,-0.5452,-1.0636,-1.5183,-0.8738,-2.0946,-1.9275,-1.937,-0.9863,-0.5398,-1.6213,-0.6755,0.0547,-1.3747,-2.2016,-1.736,-1.9711,-2.078,-2.4265,-1.2445,-3.0096,-3.1582,-3.8212,-3.3684,-4.5448,-4.7569,-3.9746,-3.7825,-2.1974,-2.2949,-1.7764,-1.6684,-2.6416,-2.676,-3.9401,-4.2938,-4.3298,-4.247,-3.9134,-4.6888,-4.3957,-5.7236,-5.9875,-4.9146,-4.2454,-3.8565,-3.5436,-3.0588,-3.0029,-3.3945,-2.8232,-3.5733,-4.832,-5.8093,-4.8644,-5.4427,-6.1718,-5.0536,-5.4003,,,,,,,
HRV.1.0.319.0.UBLGAP,HRV,1,0,319,0,UBLGAP,Croatia,01 Based on potential GDP (ESA 2010),Cyclically adjusted net lending (+) or net borrowing (-) of general government :- Adjustment based on potential GDP Excessive deficit procedure ,(Percentage of potential GDP at current prices) ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.1922,-4.2663,-5.0646,-6.5639,-4.2554,-3.9562,-5.32,-5.3959,-6.5802,-5.7099,-6.6397,-3.5982,-3.5097,-2.8206,-1.875,-0.4425,0.2237,-0.8289,-0.7729,-3.5253,-2.512,-1.4276,-1.9615,-2.9937,-2.8011,-2.4378,,,,,,,
ITA.1.0.319.0.UBLGAP,ITA,1,0,319,0,UBLGAP,Italy,01 Based on potential GDP (ESA 2010),Cyclically adjusted net lending (+) or net borrowing (-) of general government :- Adjustment based on potential GDP Excessive deficit procedure ,(Percentage of potential GDP at current prices) ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.7902,-6.1217,-2.5945,-2.6869,-1.4945,-3.3649,-4.4869,-3.7469,-3.6322,-4.1032,-4.8769,-5.0598,-3.1931,-3.7224,-3.3731,-3.3024,-2.8619,-1.0171,-0.2211,-0.393,-0.4908,-1.115,-1.9557,-1.8825,-1.162,-4.1502,-7.9921,-9.0292,-7.8974,-4.1492,-3.7333,-3.4522,,,,,,,
CYP.1.0.319.0.UBLGAP,CYP,1,0,319,0,UBLGAP,Cyprus,01 Based on potential GDP (ESA 2010),Cyclically adjusted net lending (+) or net borrowing (-) of general government :- Adjustment based on potential GDP Excessive deficit procedure ,(Percentage of potential GDP at current prices) ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.53,-2.5316,-3.2512,-2.498,-2.5385,-4.4563,-5.9667,-4.4759,-3.7012,-3.0338,0.5557,-1.8066,-5.7274,-5.1531,-5.4785,-13.038,-0.9173,-4.0235,2.2828,1.4625,2.1232,-4.3701,-0.5456,-3.2912,-2.5367,0.1841,0.4478,2.1832,1.7592,2.0573,,,,,,,
LVA.1.0.319.0.UBLGAP,LVA,1,0,319,0,UBLGAP,Latvia,01 Based on potential GDP (ESA 2010),Cyclically adjusted net lending (+) or net borrowing (-) of general government :- Adjustment based on potential GDP Excessive deficit procedure ,(Percentage of potential GDP at current prices) ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.2334,1.1422,1.2139,-0.6154,-3.411,-2.1642,-1.2707,-1.9937,-1.6346,-1.5278,-1.9807,-3.7742,-5.0932,-5.9872,-5.788,-4.398,-1.4859,-0.9591,-1.0853,-1.6506,-1.9025,-0.509,-1.0629,-2.67,-0.7234,-2.5882,-7.2182,-4.9953,-2.571,-2.5806,-2.8105,-3.0558,,,,,,,
LTU.1.0.319.0.UBLGAP,LTU,1,0,319,0,UBLGAP,Lithuania,01 Based on potential GDP (ESA 2010),Cyclically adjusted net lending (+) or net borrowing (-) of general government :- Adjustment based on potential GDP Excessive deficit procedure ,(Percentage of potential GDP at current prices) ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.7693,-2.6404,-12.2041,-4.2105,-1.4636,-1.2631,-1.9916,-0.5745,-1.6981,-2.1492,-1.9255,-2.3492,-4.4483,-5.4933,-4.8579,-2.8752,-3.6948,-2.0024,-2.247,-1.8602,-0.9743,-0.317,-0.6425,-0.8803,-1.0093,-6.2594,-1.9159,-1.0651,0.1201,-1.1492,-1.6497,-2.2028,,,,,,,
LUX.1.0.319.0.UBLGAP,LUX,1,0,319,0,UBLGAP,Luxembourg,01 Based on potential GDP (ESA 2010),Cyclically adjusted net lending (+) or net borrowing (-) of general government :- Adjustment based on potential GDP Excessive deficit procedure ,(Percentage of potential GDP at current prices) ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0866,3.6682,3.2476,2.5995,1.5825,3.1943,4.1143,1.0236,0.006,-1.622,0.1934,1.3036,1.7064,2.3666,1.2122,0.128,1.5684,1.6961,1.589,1.9921,1.957,1.4084,1.403,3.6222,3.0288,-1.2998,0.7023,0.1452,0.706,1.1255,0.712,0.7708,,,,,,,
HUN.1.0.319.0.UBLGAP,HUN,1,0,319,0,UBLGAP,Hungary,01 Based on potential GDP (ESA 2010),Cyclically adjusted net lending (+) or net borrowing (-) of general government :- Adjustment based on potential GDP Excessive deficit procedure ,(Percentage of potential GDP at current prices) ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.7692,-3.5916,-4.9654,-7.2368,-5.0569,-3.2225,-4.2616,-9.296,-7.6103,-7.3275,-8.7824,-10.685,-5.6185,-4.0824,-1.8624,-1.9911,-3.5277,-0.0373,-0.8483,-2.1923,-2.1446,-2.1381,-3.3388,-3.7452,-4.1139,-6.1458,-7.4533,-7.2191,-6.4471,-4.7465,-4.0802,-4.1906,,,,,,,
MLT.1.0.319.0.UBLGAP,MLT,1,0,319,0,UBLGAP,Malta,01 Based on potential GDP (ESA 2010),Cyclically adjusted net lending (+) or net borrowing (-) of general government :- Adjustment based on potential GDP Excessive deficit procedure ,(Percentage of potential GDP at current prices) ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.2436,-7.436,-7.3619,-9.2951,-7.1222,-7.0044,-5.5647,-5.2016,-9.389,-3.752,-2.4642,-2.0752,-2.5964,-5.1341,-1.9819,-2.2411,-1.9797,-2.2263,-1.8017,-1.9636,-2.087,1.3108,1.1044,-0.2071,0.2782,-5.056,-6.9926,-4.3905,-4.5548,-3.8618,-3.1755,-2.5858,,,,,,,
NLD.1.0.319.0.UBLGAP,NLD,1,0,319,0,UBLGAP,Netherlands,01 Based on potential GDP (ESA 2010),Cyclically adjusted net lending (+) or net borrowing (-) of general government :- Adjustment based on potential GDP Excessive deficit procedure ,(Percentage of potential GDP at current prices) ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.0023,-1.1847,-1.3071,-1.6447,-0.87,-0.5379,-1.6689,-2.0864,-1.8734,-0.6112,0.4382,-0.0124,-1.4211,-1.377,-3.5538,-4.0832,-3.7807,-2.299,-1.0313,-0.967,-0.8657,0.5431,1.0061,0.9175,1.1104,-0.8491,-1.8846,-1.3955,-0.4596,0.3512,-1.2563,-1.7392,,,,,,,
AUT.1.0.319.0.UBLGAP,AUT,1,0,319,0,UBLGAP,Austria,01 Based on potential GDP (ESA 2010),Cyclically adjusted net lending (+) or net borrowing (-) of general government :- Adjustment based on potential GDP Excessive deficit procedure ,(Percentage of potential GDP at current prices) ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.8817,-4.2445,-2.1457,-2.7944,-3.3301,-3.44,-1.1081,-1.3833,-1.1814,-4.4291,-2.0959,-2.7786,-2.6109,-2.7549,-3.9369,-3.5969,-2.7415,-2.2569,-1.3638,-1.1624,0.2431,-1.1516,-1.0089,-0.6984,-0.6446,-5.1636,-4.5775,-4.4444,-2.6024,-2.816,-3.0812,-3.212,,,,,,,
POL.1.0.319.0.UBLGAP,POL,1,0,319,0,UBLGAP,Poland,01 Based on potential GDP (ESA 2010),Cyclically adjusted net lending (+) or net borrowing (-) of general government :- Adjustment based on potential GDP Excessive deficit procedure ,(Percentage of potential GDP at current prices) ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.6891,-5.0479,-5.7657,-4.937,-3.0893,-4.7933,-3.9903,-3.1781,-4.2748,-3.9956,-3.061,-3.7966,-3.3237,-4.946,-7.9941,-7.945,-5.8821,-3.6992,-3.0358,-2.6594,-2.0159,-1.7227,-1.6177,-1.4348,-2.163,-5.5166,-2.0839,-4.2276,-4.6666,-5.2891,-5.3969,-5.3249,,,,,,,
PRT.1.0.319.0.UBLGAP,PRT,1,0,319,0,UBLGAP,Portugal,01 Based on potential GDP (ESA 2010),Cyclically adjusted net lending (+) or net borrowing (-) of general government :- Adjustment based on potential GDP Excessive deficit procedure ,(Percentage of potential GDP at current prices) ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.5898,-4.4425,-3.9122,-5.0819,-3.9139,-4.2946,-5.3823,-3.2493,-4.4716,-5.259,-5.1593,-3.6084,-3.2819,-4.0852,-8.6057,-11.133,-6.873,-3.9646,-2.9825,-5.5969,-3.3509,-1.4221,-3.4555,-1.565,-1.5651,-2.1947,-1.0272,-0.8413,0.6712,0.3882,0.3948,0.2002,,,,,,,
ROM.1.0.319.0.UBLGAP,ROM,1,0,319,0,UBLGAP,Romania,01 Based on potential GDP (ESA 2010),Cyclically adjusted net lending (+) or net borrowing (-) of general government :- Adjustment based on potential GDP Excessive deficit procedure ,(Percentage of potential GDP at current prices) ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.1084,-4.8822,-4.3639,-2.612,-3.5443,-3.8963,-3.5909,-2.834,-1.7437,-2.7099,-2.0024,-3.7467,-4.3037,-7.6147,-9.0663,-5.2658,-4.7704,-3.2869,-1.4638,-0.9505,-0.2181,-1.8704,-2.6761,-3.2596,-4.5866,-7.3686,-6.3087,-6.1507,-6.1631,-7.3836,-7.3729,-7.5617,,,,,,,
SVN.1.0.319.0.UBLGAP,SVN,1,0,319,0,UBLGAP,Slovenia,01 Based on potential GDP (ESA 2010),Cyclically adjusted net lending (+) or net borrowing (-) of general government :- Adjustment based on potential GDP Excessive deficit procedure ,(Percentage of potential GDP at current prices) ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.7142,-1.8841,-3.288,-3.9718,-4.5389,-2.5147,-2.7261,-2.6511,-2.4282,-3.4693,-3.9561,-5.1034,-4.606,-4.1838,-5.1966,-1.074,-7.3885,-1.4001,-0.2841,-0.3149,0.0536,-0.1919,-0.8634,-6.2054,-5.7467,-4.2901,-3.6288,-2.9244,-2.6361,-2.6621,,,,,,,
SVK.1.0.319.0.UBLGAP,SVK,1,0,319,0,UBLGAP,Slovakia,01 Based on potential GDP (ESA 2010),Cyclically adjusted net lending (+) or net borrowing (-) of general government :- Adjustment based on potential GDP Excessive deficit procedure ,(Percentage of potential GDP at current prices) ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.6664,-7.752,-6.6436,-7.1265,-11.7879,-6.5062,-7.2081,-1.357,-1.8868,-2.6365,-4.3366,-4.7023,-4.7737,-7.0941,-7.5676,-3.9105,-3.6021,-1.6153,-2.2346,-2.5795,-2.3309,-1.0411,-1.6757,-1.8159,-4.3923,-5.6838,-1.9562,-4.9529,-5.5108,-4.477,-3.9055,,,,,,,
FIN.1.0.319.0.UBLGAP,FIN,1,0,319,0,UBLGAP,Finland,01 Based on potential GDP (ESA 2010),Cyclically adjusted net lending (+) or net borrowing (-) of general government :- Adjustment based on potential GDP Excessive deficit procedure ,(Percentage of potential GDP at current prices) ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.264,9.6376,9.9121,7.4505,4.9933,4.1051,6.2081,4.0568,2.5165,4.0908,3.8602,4.3215,1.5483,3.4024,3.3952,2.5022,0.1857,-2.1749,-4.1871,-3.9634,-4.5084,-2.2082,-1.764,0.4815,0.5632,5.0463,4.0283,4.1705,3.1874,2.3528,2.7011,3.0789,2.4229,1.9414,0.2669,-1.3895,-1.0227,-1.2169,-1.0127,-1.1495,-0.6659,-0.8823,-1.0794,-1.2912,-1.4771,-4.1796,-2.4207,-0.0201,-1.5486,-1.8665,-1.6436,-1.7797,,,,,,,
