SERIES,CNTRY,TRN,AGG,UNIT,REF,CODE,COUNTRY,SUB-CHAPTER,TITLE,UNIT,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,,,,,,,
DNK.1.0.0.0.UXGS,DNK,1,0,0,0,UXGS,Denmark,01 Exports of goods and services,Exports of goods and services at current prices (National accounts) ,Mrd DKK,13.942,14.362,15.44,17.46,19.596,21.603,23.11,24.29,27.32,30.889,34.771,38.02,42.633,52.003,63.828,68.308,76.09,84.751,91.269,108.22,130.293,159.015,180.582,199.218,222.158,241.886,230.178,237.28,261.478,291.058,311.621,335.582,341.094,339.505,366.045,379.477,403.302,432.811,441.028,488.519,595.084,624.792,644.557,629.849,661.563,753.302,854.154,895.932,976.723,812.86,917.158,999.753,1042.646,1063.025,1085.845,1133.146,1129.44,1211.849,1278.446,1358.008,1280.484,1510.354,2006.559,1906.093,1987.621,2056.643,2131.446,,,,,,,
DEU.1.0.0.0.UXGS,DEU,1,0,0,0,UXGS,Germany,01 Exports of goods and services,Exports of goods and services at current prices (National accounts) ,Mrd EURO-DEM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,375.079,377.707,349.342,378.737,408.134,429.725,485.921,518.928,540.703,632.097,670.963,693.476,700.653,778.148,836.166,945.469,1033.077,1060.281,884.225,1032.906,1143.913,1194.889,1194.757,1244.335,1314.624,1330.343,1409.925,1461.915,1498.305,1351.188,1568.289,1810.093,1816.627,1831.502,1880.1,1953.964,,,,,,,
D_W.1.0.0.0.UXGS,D_W,1,0,0,0,UXGS,West Germany,01 Exports of goods and services,Exports of goods and services at current prices (National accounts) ,Mrd EURO-DEM,30.9923,32.2592,33.7794,36.793,40.8954,44.6799,50.4266,54.4536,61.3971,69.7907,77.09,82.35,89.74,105.46,135.56,133.23,152.56,161.73,169.21,185.73,207.49,234.96,253.69,257.57,289.2,319.1,311.98,311.31,334.77,378.35,421.66,474.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
EST.1.0.0.0.UXGS,EST,1,0,0,0,UXGS,Estonia,01 Exports of goods and services,Exports of goods and services at current prices (National accounts) ,Mrd EURO-EEK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.97251,1.43955,1.88586,2.25506,3.21859,3.75567,3.77758,3.80342,4.27972,4.53364,4.99851,5.97201,7.42247,8.58462,10.267,11.03311,8.60127,11.0631,14.44314,15.44558,15.9925,16.41257,15.97551,16.74753,18.06823,19.27378,20.50534,18.98737,25.02224,31.58273,29.73213,29.91624,31.29131,32.9523,,,,,,,
IRL.1.0.0.0.UXGS,IRL,1,0,0,0,UXGS,Ireland,01 Exports of goods and services,Exports of goods and services at current prices (National accounts) ,Mrd EURO-IEP,0.258,0.3021,0.3046,0.3408,0.386,0.4285,0.4831,0.5362,0.6208,0.6893,0.7689,0.859,0.9926,1.3177,1.6326,2.0784,2.7632,3.6164,4.3312,5.0534,5.955,7.0654,8.259,9.9514,12.5426,13.7858,13.3222,15.2194,17.5026,20.7155,20.7074,21.8311,24.3738,28.5619,32.9443,40.2586,45.0548,53.5252,67.8225,80.2268,102.4081,116.2587,123.0094,117.6852,125.7511,135.4411,146.148,159.3046,157.9419,158.5962,172.8198,177.2942,183.3719,191.9288,221.5495,335.0242,343.0399,385.0827,411.7697,462.8547,517.7488,597.7054,712.0376,688.7318,771.6492,791.4696,832.8495,,,,,,,
GRC.1.0.0.0.UXGS,GRC,1,0,0,0,UXGS,Greece,01 Exports of goods and services,Exports of goods and services at current prices (National accounts) ,Mrd EURO-GRD,0.0372,0.0411,0.0378,0.046,0.0444,0.051,0.0698,0.0724,0.0696,0.0777,0.0898,0.1033,0.1332,0.222,0.3115,0.3728,0.461,0.5371,0.6401,0.8827,1.3494,1.7882,1.8099,2.067,2.6214,3.0717,4.0258,4.6447,5.0879,5.9098,6.6109,7.8447,9.5021,10.1018,11.7809,13.1871,14.4084,18.2027,19.9622,24.9821,32.694,34.1464,32.3892,32.858,38.9321,40.8879,44.5205,49.8649,54.3954,43.8883,48.5836,51.4946,53.8472,54.017,57.2498,56.443,54.3919,61.691,69.7736,73.2582,52.6919,74.3105,101.8899,98.4296,103.3083,107.9862,113.9898,,,,,,,
ESP.1.0.0.0.UXGS,ESP,1,0,0,0,UXGS,Spain,01 Exports of goods and services,Exports of goods and services at current prices (National accounts) ,Mrd EURO-ESP,0.3676,0.4048,0.4785,0.5284,0.6817,0.7355,0.926,1.0085,1.4068,1.7276,2.0938,2.5356,3.0503,3.6726,4.4512,4.9052,5.9941,8.0202,10.2819,11.8755,14.3487,18.3462,21.9934,28.1387,35.4601,38.5933,38.5358,41.9728,45.6164,49.0472,51.7422,56.8686,62.9088,71.202,86.8526,100.641,112.815,133.459,145.278,157.083,185.133,195.405,199.164,205.612,218.354,231.479,253.088,279.332,284.202,246.631,278.203,314.071,324.254,335.957,345.132,361.994,377.059,408.343,422.779,434.731,344.196,417.06,546.088,570.251,600.1135,626.6444,650.6211,,,,,,,
FRA.1.0.0.0.UXGS,FRA,1,0,0,0,UXGS,France,01 Exports of goods and services,Exports of goods and services at current prices (National accounts) ,Mrd EURO-FRF,7.222,7.617,7.804,8.585,9.644,10.795,11.72,12.574,13.784,16.723,20.911,24.052,27.078,32.744,44.962,46.242,54.869,64.621,73.459,85.663,98.428,116.341,129.664,150.674,174.223,183.017,172.718,175.121,196.642,225.407,229.557,242.709,251.716,247.58,266.855,287.546,300.808,343.443,366.909,379.578,438.49,450.309,453.465,440.247,467.076,496.255,534.014,559.243,581.061,501.014,555.438,609.133,633.914,648.643,662.097,697.701,702.983,740.484,775.338,799.942,662.035,784.736,969.331,967.538,973.299,1016.617,1067.08,,,,,,,
HRV.1.0.0.0.UXGS,HRV,1,0,0,0,UXGS,Croatia,01 Exports of goods and services,Exports of goods and services at current prices (National accounts) ,Mrd EURO-HRK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.29155,5.2479,6.10035,6.3332,6.72332,8.40933,9.56413,10.15626,11.07533,12.29685,13.17094,14.82665,16.20846,16.74809,14.34189,15.79406,17.1914,17.33601,17.7855,19.03169,20.88271,22.17533,24.32728,25.64329,27.72176,20.9469,29.04488,40.22892,41.31431,42.79264,45.02272,47.30984,,,,,,,
ITA.1.0.0.0.UXGS,ITA,1,0,0,0,UXGS,Italy,01 Exports of goods and services,Exports of goods and services at current prices (National accounts) ,Mrd EURO-ITL,1.6547,1.8855,2.1074,2.3153,2.661,3.1873,3.5561,3.8145,4.3486,5.0073,5.5748,6.2506,7.1685,8.5469,12.4705,14.4437,19.4469,25.2042,30.0645,37.9768,42.7946,55.019,63.3022,70.9631,83.8137,94.5454,92.6116,97.4147,105.8106,122.3819,134.852,137.1376,147.4495,176.8784,200.4886,243.8242,247.9207,263.802,274.0423,272.6434,318.1715,334.4982,329.564,324.9941,348.6993,367.4506,406.3924,441.837,439.5758,352.894,403.17,440.2449,456.9697,456.8298,468.2255,484.7475,490.9774,525.7882,547.7854,558.3564,479.7252,574.3392,701.3061,717.7692,720.3034,751.0315,786.4923,,,,,,,
CYP.1.0.0.0.UXGS,CYP,1,0,0,0,UXGS,Cyprus,01 Exports of goods and services,Exports of goods and services at current prices (National accounts) ,Mrd EURO-CYP,0.08196,0.08744,0.09704,0.10197,0.08744,0.12801,0.14857,0.15844,0.18914,0.21765,0.23547,0.27138,0.31606,0.36074,0.31743,0.25,0.45531,0.55454,0.58771,0.77137,0.94324,1.20667,1.43063,1.5707,2.00381,1.98024,1.9764,2.30753,2.63045,3.18362,3.6096,3.45609,4.23349,4.2631,4.77269,5.1263,5.60222,5.79321,6.22384,6.51299,7.41255,7.78733,7.4119,7.41971,7.8829,8.25486,8.54973,9.32647,9.5203,9.0991,9.79567,10.61495,10.77673,11.05812,11.5302,12.56401,13.40171,14.99799,16.24923,17.72822,17.81999,23.30651,30.07121,30.40569,33.23935,35.18882,36.86528,,,,,,,
LVA.1.0.0.0.UXGS,LVA,1,0,0,0,UXGS,Latvia,01 Exports of goods and services,Exports of goods and services at current prices (National accounts) ,Mrd EURO-LVL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03796,0.06438,1.02333,1.36901,1.20907,1.40301,1.89233,2.14225,2.35994,2.1972,2.52656,2.83902,3.07165,3.4503,4.31799,5.87066,6.83617,8.68685,9.62904,8.02067,9.63336,11.8148,13.47121,13.7393,14.4884,14.86286,15.17133,16.68737,17.98155,18.49027,18.31175,21.56921,27.96931,26.16715,25.82238,26.82628,28.04307,,,,,,,
LTU.1.0.0.0.UXGS,LTU,1,0,0,0,UXGS,Lithuania,01 Exports of goods and services,Exports of goods and services at current prices (National accounts) ,Mrd EURO-LTL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01578,0.02781,0.17986,2.16324,2.11666,2.88649,4.07701,5.27527,5.09816,4.12398,5.15285,6.25164,7.19703,7.69579,8.88598,11.56616,13.71939,14.98175,18.81916,13.92978,17.92549,22.82427,26.13564,27.56511,26.43747,25.68597,26.28527,31.11675,34.24438,37.82495,36.40901,45.13398,58.53775,56.43149,59.04833,62.25883,65.72665,,,,,,,
LUX.1.0.0.0.UXGS,LUX,1,0,0,0,UXGS,Luxembourg,01 Exports of goods and services,Exports of goods and services at current prices (National accounts) ,Mrd EURO-LUF,0.7492,0.7519,0.7276,0.7547,0.8736,0.9377,0.9434,0.9651,1.0828,1.3125,1.62,1.636,1.7347,2.2722,3.1826,2.6562,2.9124,2.9498,3.113,3.6775,3.8964,4.0653,4.6798,5.2196,6.4829,7.3813,7.4231,7.5063,8.502,9.9827,10.5556,11.6645,12.1951,13.5027,14.996,15.922,17.3171,20.1634,23.1528,26.699,33.9377,34.9126,34.1056,34.8424,40.5178,46.5796,57.3253,63.8319,64.6133,57.7658,68.9934,75.1234,79.6584,86.5945,94.6655,103.8641,107.4129,112.1189,118.7401,128.866,131.0619,154.2898,163.8019,168.5572,178.2244,194.1904,209.6628,,,,,,,
HUN.1.0.0.0.UXGS,HUN,1,0,0,0,UXGS,Hungary,01 Exports of goods and services,Exports of goods and services at current prices (National accounts) ,Mrd HUF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,222.97,258.98,257.61,281.75,294.18,329.74,367.5,398.76,394.55,424.54,484.87,567.61,594.85,748.15,845.88,856.6,1154.09,2290.14,2986.23,4235.79,5531.48,6478.77,8908.89,9986.83,10127.5,10766.59,12561.29,14112.63,17951.18,20023.84,21569.76,19679.59,22285.86,24558.21,24895.84,25911.33,28568.21,30588.88,31268.69,33729.05,36322.62,38863.3,38110.74,44126.51,59205.81,60958.3,60923.37,64151.71,68865.09,,,,,,,
MLT.1.0.0.0.UXGS,MLT,1,0,0,0,UXGS,Malta,01 Exports of goods and services,Exports of goods and services at current prices (National accounts) ,Mrd EURO-MTL,0.0683,0.06903,0.06224,0.06224,0.06588,0.06878,0.08089,0.08065,0.09882,0.11286,0.11407,0.1211,0.12957,0.18237,0.26738,0.33253,0.41827,0.50231,0.55608,0.70431,0.86367,0.86198,0.77454,0.74499,0.7835,0.83606,0.89661,1.04047,1.16254,1.31633,1.51711,1.69985,1.94734,2.1708,2.40834,2.60282,2.47499,2.54611,2.73273,3.06705,3.71912,3.34825,3.71327,3.5926,3.6803,3.81578,4.79835,5.24968,5.7047,5.09506,6.14999,6.85286,7.53924,7.93994,8.67372,11.11401,12.29477,14.61998,16.87244,18.17265,19.53686,19.77246,23.45476,25.35156,26.82102,28.3603,29.77496,,,,,,,
NLD.1.0.0.0.UXGS,NLD,1,0,0,0,UXGS,Netherlands,01 Exports of goods and services,Exports of goods and services at current prices (National accounts) ,Mrd EURO-NLG,10.694,10.763,11.421,12.415,14.158,15.577,16.502,17.59,19.731,23.175,27.31,31.183,34.886,41.792,54.141,55.166,64.217,65.624,67.776,79.039,89.636,103.01,106.456,109.543,123.555,131.138,114.516,112.468,122.716,138.137,144.521,154.609,156.103,158.292,173.055,190.402,199.577,224.627,235.629,253.329,300.449,306.052,302.268,305.024,332.743,362.77,400.318,427.909,453.341,388.198,445.533,493.159,523.792,534.924,552.282,587.25,582.69,639.58,685.372,707.965,663.307,770.745,958.476,945.221,955.184,1000.24,1041.374,,,,,,,
AUT.1.0.0.0.UXGS,AUT,1,0,0,0,UXGS,Austria,01 Exports of goods and services,Exports of goods and services at current prices (National accounts) ,Mrd EURO-ATS,2.6926,2.9496,3.2515,3.537,3.8308,4.2185,4.5838,4.8742,5.3703,6.4757,7.9566,8.7669,9.98,11.3056,13.9171,14.2449,16.1034,17.3067,19.0657,22.1817,24.4518,27.1315,28.0468,28.6942,32.3768,36.4334,35.1593,35.8301,39.5679,44.8129,49.1013,51.0086,51.6524,50.6342,54.3333,59.2225,62.5189,69.8808,75.3009,80.2296,92.5905,98.3929,102.755,103.3421,113.5819,123.5307,136.1664,149.2613,156.4249,130.2173,151.683,167.3103,171.9888,173.0896,177.7864,182.659,187.3056,199.5367,213.4701,221.1835,196.484,227.3005,277.5974,281.4022,280.5799,291.34,303.4142,,,,,,,
POL.1.0.0.0.UXGS,POL,1,0,0,0,UXGS,Poland,01 Exports of goods and services,Exports of goods and services at current prices (National accounts) ,Mrd PLN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.072,0.065,0.109,0.121,0.153,0.193,0.239,0.367,0.683,2.286,16.254,19.266,27.587,36.185,53.892,79.161,95.316,121.936,157.535,162.507,203.501,212.482,233.212,282.529,319.278,342.939,404.212,457.587,486.085,509.044,575.106,661.829,714.158,749.562,790.459,853.42,931.234,1032.215,1121.74,1217.425,1238.965,1518.076,1933.458,1976.798,1905.283,1985.387,2079.596,,,,,,,
PRT.1.0.0.0.UXGS,PRT,1,0,0,0,UXGS,Portugal,01 Exports of goods and services,Exports of goods and services at current prices (National accounts) ,Mrd EURO-PTE,0.0766,0.0779,0.0929,0.0983,0.1205,0.1356,0.1432,0.1612,0.1741,0.1995,0.2196,0.2495,0.2922,0.3631,0.4578,0.398,0.425,0.5911,0.7903,1.2874,1.7463,1.9826,2.4353,3.6598,5.3355,6.7396,7.5721,9.1078,10.8534,13.7572,16.1618,16.4202,16.9851,17.4988,20.2334,23.8327,25.0489,27.7871,30.4347,31.6733,36.2188,37.253,38.5942,39.9747,42.1226,42.9427,50.4724,54.7406,55.9895,47.8777,54.0077,60.6737,63.5787,67.526,69.5952,72.9907,75.2141,83.9569,89.538,93.6315,74.8968,89.9498,120.7141,126.5955,132.4337,139.5999,146.9537,,,,,,,
ROM.1.0.0.0.UXGS,ROM,1,0,0,0,UXGS,Romania,01 Exports of goods and services,Exports of goods and services at current prices (National accounts) ,Mrd RON,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0136,0.017,0.0169,0.02,0.0223,0.0231,0.0222,0.022,0.0214,0.0164,0.014,0.038,0.1641,0.4515,1.2136,1.9506,3.0129,7.1903,8.5175,14.6977,17.4596,25.9505,36.565,46.4685,62.9924,70.3822,84.9065,105.1918,141.1956,138.1579,171.0062,206.9217,221.8256,254.2034,277.4398,294.6331,319.0256,360.5274,398.2239,427.4814,393.2438,482.6417,602.4815,628.2182,626.7268,661.5747,702.6191,,,,,,,
SVN.1.0.0.0.UXGS,SVN,1,0,0,0,UXGS,Slovenia,01 Exports of goods and services,Exports of goods and services at current prices (National accounts) ,Mrd EURO-SIT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.69896,1.14241,2.51581,3.30008,4.34971,4.79859,5.60365,6.5809,7.2915,7.59798,9.45205,10.94322,12.32092,13.06369,15.21064,17.41319,20.41488,23.81455,25.14976,20.76828,23.37562,26.03553,26.42748,27.01615,28.56908,29.89596,31.38495,35.7551,38.90159,40.62337,36.58322,43.68724,53.48438,53.24008,53.78863,56.16512,58.90721,,,,,,,
SVK.1.0.0.0.UXGS,SVK,1,0,0,0,UXGS,Slovakia,01 Exports of goods and services,Exports of goods and services at current prices (National accounts) ,Mrd EURO-SKK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3454,4.7067,7.4272,7.4117,9.4189,10.6786,10.8787,13.1545,12.1891,13.2777,16.8615,19.6446,21.2819,25.8705,31.8962,36.5154,45.8007,52.6783,54.9855,43.619,52.9753,60.6223,67.0249,69.3274,69.243,72.8964,75.3463,79.8223,85.696,86.8363,79.5107,92.4787,108.9351,113.022,113.4135,122.0165,130.8456,,,,,,,
FIN.1.0.0.0.UXGS,FIN,1,0,0,0,UXGS,Finland,01 Exports of goods and services,Exports of goods and services at current prices (National accounts) ,Mrd EURO-FIM,0.6014,0.6461,0.6888,0.7162,0.8034,0.8905,0.9389,1.0203,1.3453,1.6364,1.9404,2.0161,2.4641,2.9931,4.1038,4.036,4.874,6.096,6.995,8.616,10.374,11.91,12.359,13.707,15.763,16.302,16.079,16.928,18.341,19.775,20.144,18.483,21.657,26.896,30.887,35.246,37.076,41.86,45.104,47.726,57.348,57.51,58.11,56.634,61.305,66.325,74.474,81.986,87.225,65.576,72.273,77.021,78.017,77.838,75.767,75.21,76.22,85.762,90.789,96.882,85.606,99.311,122.672,117.023,116.4254,121.4259,126.4243,,,,,,,
SWE.1.0.0.0.UXGS,SWE,1,0,0,0,UXGS,Sweden,01 Exports of goods and services,Exports of goods and services at current prices (National accounts) ,Mrd SEK,17.361,18.34,19.5,21.144,23.979,25.843,27.559,29.474,31.951,36.766,43.584,47.59,51.774,65.275,86.656,88.935,98.785,106.453,122.282,147.621,164.436,183.516,217.458,267.823,306.299,322.669,329.022,351.816,381.487,418.916,435.252,435.093,432.15,506.502,596.655,711.297,707.283,803.478,864.206,910.609,1041.672,1074.527,1071.6,1089.628,1207.215,1326.898,1483.861,1580.666,1662.477,1444.621,1593.794,1682.49,1669.803,1626.083,1722.537,1849.633,1889.232,2011.632,2199.229,2428.194,2222.282,2584.867,3160.192,3424.239,3472.393,3578.557,3731.999,,,,,,,
