SERIES,CNTRY,TRN,AGG,UNIT,REF,CODE,COUNTRY,SUB-CHAPTER,TITLE,UNIT,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,,,,,,,
NOR.1.0.0.0.NWT4,NOR,1,0,0,0,NWT4,Norway,"03 Wage and salary earners, persons","Employees, persons: building and construction (National accounts) ",1000 persons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,95,92,88,92,95,96,98,101,98,102,96,99,101,102,105,115,122,121,109,102,83,80,73,76,84,91,102,112,116,115,117,119,127,130,136,148,163,169,162,160,167,177,183,188,193,199,209,219,227,227,228,239,243,NA,NA,NA,,,,,,,
AUS.1.0.0.0.NWT4,AUS,1,0,0,0,NWT4,Australia,"03 Wage and salary earners, persons","Employees, persons: building and construction (National accounts) ",1000 persons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,304.64,306.55,291.27,269.305,250.206,291.27,297,309,314,348,368,352.554,307.603,331.902,343.661,377.492,379.825,379.251,400.705,420.17,474.661,424.922,453.758,472.552,540.766,582.566,600.494,666.634,697.622,716.553,727.707,748.151,735.669,749.39,778.918,787.333,829.193,862.036,929.983,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
CAN.1.0.0.0.NWT4,CAN,1,0,0,0,NWT4,Canada,"03 Wage and salary earners, persons","Employees, persons: building and construction (National accounts) ",1000 persons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,654,654.56,677.875,692.88,727.105,751.815,771.045,802.49,858.865,916.225,977.055,1040.24,976.045,1050.26,1086.375,1170.915,1209.03,1236.155,1226.33,1167.235,1231.225,1255.87,1261.34,1150.9,1324.585,NA,NA,NA,NA,NA,,,,,,,
JPN.1.0.0.0.NWT4,JPN,1,0,0,0,NWT4,Japan,"03 Wage and salary earners, persons","Employees, persons: building and construction (National accounts) ",1000 persons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3504.592,3730.106,3894.204,4094.768,4001.683,4120.678,4188.812,4226.238,4339.475,4455.591,4531.402,4483.573,4464.441,4452.005,4314.255,4328.604,4341.996,4304.689,4560.1,4726.548,4861.429,5014.484,5151.278,5371.295,5488,5525,5511,5561,5359,5261,5129,4984,4881,4820,4708,4737,4657,4570,4402,4218,3999,3961,3979,3864,3879,3836,3771,3804,3838,3833,3775,3694,3687,NA,NA,NA,NA,,,,,,,
KOR.1.0.0.0.NWT4,KOR,1,0,0,0,NWT4,Korea,"03 Wage and salary earners, persons","Employees, persons: building and construction (National accounts) ",1000 persons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1357.44,1412.661,1419.689,1495.995,1577.321,1621.498,1640.574,1241.977,1170.691,1232.941,1215.872,1338.363,1359.146,1372.5,1345.5,1363.4,1431.2,1431.6,1372.1,1374,1364.9,1346.9,1355.6,1389.1,1410.1,1439.2,1543.5,1604.4,1607.2,1640.2,1694.6,1726.3,NA,NA,NA,NA,,,,,,,
MEX.1.0.0.0.NWT4,MEX,1,0,0,0,NWT4,Mexico,"03 Wage and salary earners, persons","Employees, persons: building and construction (National accounts) ",1000 persons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1143.016,1333.637,1298.402,1048.445,1118.677,1157.998,1120.039,1123.829,1127.441,1266.454,1469.568,1549.825,1588.995,1649.319,1774.674,1537.621,1506.356,1499.775,1841.335,1829.287,2072.816,2035.836,2167.296,2305.609,2266.568,2270.677,2505.666,2660.374,2687.648,2605.872,2690.448,2614.096,2671.052,2583.552,2684.188,2874.655,3053.131,3039.078,3130.633,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
NZL.1.0.0.0.NWT4,NZL,1,0,0,0,NWT4,New Zealand,"03 Wage and salary earners, persons","Employees, persons: building and construction (National accounts) ",1000 persons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.92,63.36,63,53.28,53.64,57.12,64.32,71.16,71.64,77.04,72.84,79.56,76.92,81.96,87,93.6,109.2,116.28,124.44,132.96,120,117,119.2,118.3,127.5,148.7,167.8,158.6,168.3,170.5,172.9,183.2,193.9,210.1,NA,NA,NA,NA,,,,,,,
USA.1.0.0.0.NWT4,USA,1,0,0,0,NWT4,United States,"03 Wage and salary earners, persons","Employees, persons: building and construction (National accounts) ",1000 persons,3106.552,3076.244,3139.025,3198.558,3337.108,3487.565,3573.076,3529.779,3656.423,3820.951,3759.253,3835.022,4052.589,4305.876,4252.837,3758.17,3824.198,4104.546,4563.493,4820.027,4598.13,4429.272,4103.463,4142.43,4607.872,4957.494,5128.517,5362.32,5464.068,5518.189,5473.81,4995.379,4821.109,4960.742,5301.705,5445.667,5698.954,5969.559,6238,6607,6884,7043,6981,6993,7252,7567,7905,7831,7360,6144,5677,5636,5761,5996,6282,6613,6883,7127,7420,7664,7383,7604,7925,NA,NA,NA,NA,,,,,,,
EU27.1.0.0.0.NWT5,EU27,1,0,0,0,NWT5,European Union,"03 Wage and salary earners, persons","Employees, persons: services (National accounts) ",1000 persons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93976.773,95250.448,96776.894,98802.095,101523.598,104327.18,105704.48,107379.02,108376.23,109931.51,111755.96,114698.32,117648.14,119627.92,119451.07,119584.34,120122.86,120247.64,120536.75,122184.62,124243.11,126606.99,129249.3,131497.07,133565.52,131698.49,134523.23,138024.78,140087.01,NA,NA,NA,,,,,,,
EU15.1.0.0.0.NWT5,EU15,1,0,0,0,NWT5,European Union (15 countries),"03 Wage and salary earners, persons","Employees, persons: services (National accounts) ",1000 persons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92187.809,93547.133,95296.44,97676.592,100916.532,104135.923,106167.101,107973.062,109027.794,110479.66,112217.286,114611.605,117080.333,118890.48,118159.613,118699.48,119335.592,119426.312,119818.431,121269.787,123187.346,125396.1,127809.227,130042.046,131678.934,130083.218,132554.724,135873.958,NA,NA,NA,NA,,,,,,,
EA19.1.0.0.0.NWT5,EA19,1,0,0,0,NWT5,Euro area (19 countries),"03 Wage and salary earners, persons","Employees, persons: services (National accounts) ",1000 persons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73953.56,75072.24,76427.37,78452.79,81021.05,83638.81,85209.39,86659.79,87469.15,88562.59,89965.77,92096.04,94415.13,95971.54,95479.71,95863.2,96387.88,96331.33,96299.16,97392.37,98811.9,100736.65,102910.47,104823.09,106341.98,104639.86,106722.02,109605.33,111410.05,NA,NA,NA,,,,,,,
EA20.1.0.0.0.NWT5,EA20,1,0,0,0,NWT5,Euro area,"03 Wage and salary earners, persons","Employees, persons: services (National accounts) ",1000 persons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74672.25,75789.79,77144.91,79167.68,81736.18,84339.03,85916.78,87371.69,88200.53,89309.12,90720.65,92884.77,95240.8,96826.1,96356.16,96712.93,97191.65,97136.19,97112.6,98264.52,99697.5,101653.28,103874.99,105803.02,107321.1,105598.48,107677.73,110595.31,112439.93,NA,NA,NA,,,,,,,
EA12.1.0.0.0.NWT5,EA12,1,0,0,0,NWT5,Euro area (12 countries),"03 Wage and salary earners, persons","Employees, persons: services (National accounts) ",1000 persons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70680.54,71776.77,73116.66,75089.78,77675.2,80312.53,81859.62,83249.08,84021.58,85091.78,86403.59,88460.16,90600.92,92065.09,91686.85,92115.97,92580.17,92492.64,92462.86,93492.4,94837.63,96652.29,98760.68,100572.2,101991.48,100340.4,102417.48,105179.67,106921.55,NA,NA,NA,,,,,,,
BEL.1.0.0.0.NWT5,BEL,1,0,0,0,NWT5,Belgium,"03 Wage and salary earners, persons","Employees, persons: services (National accounts) ",1000 persons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1582.944,1633.086,1672.778,1716.891,1763.114,1779.594,1807.127,1833.353,1880.381,1935.346,1961.162,1968.431,1971.023,1956.408,1967.39,1995.489,2028.734,2066.324,2129.37,2163.045,2189.553,2203.428,2211.386,2212.157,2218.764,2281.4,2300.8,2335.4,2403.4,2462.5,2533.2,2583.1,2620.5,2637.2,2688.6,2748.1,2788,2848.1,2909.3,2920.5,2962.1,3003.1,3013.1,3014.1,3041.6,3086,3131.3,3184.5,3230.8,3284.7,3263.6,3313.7,3381.9,3411.1,NA,NA,NA,,,,,,,
BGR.1.0.0.0.NWT5,BGR,1,0,0,0,NWT5,Bulgaria,"03 Wage and salary earners, persons","Employees, persons: services (National accounts) ",1000 persons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1473.25,1533.95,1468.06,1390.39,1407.69,1356.23,1342.88,1347.47,1427.23,1477.99,1534.05,1584.13,1637.82,1642.63,1682.83,1665.36,1653.08,1635.58,1632.99,1629.41,1636.28,1674.85,1683.13,1693.24,1732.42,1692.76,1715.98,1740.25,1780.55,NA,NA,NA,,,,,,,
CZE.1.0.0.0.NWT5,CZE,1,0,0,0,NWT5,Czechia,"03 Wage and salary earners, persons","Employees, persons: services (National accounts) ",1000 persons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2396.919,2400.115,2398.26,2369.87,2374.83,2294.64,2285.4,2302.48,2297.39,2320.3,2307.06,2299.07,2375.26,2423.6,2491.1,2581.38,2575.54,2567.81,2526.3,2534.7,2580.41,2607.63,2648.37,2681.82,2727.51,2788.02,2803.66,2769,2807.18,2843.45,2882.79,NA,NA,NA,,,,,,,
DNK.1.0.0.0.NWT5,DNK,1,0,0,0,NWT5,Denmark,"03 Wage and salary earners, persons","Employees, persons: services (National accounts) ",1000 persons,NA,NA,NA,NA,NA,NA,1063.28,1092.11,1111.62,1146.24,1181.43,1223.88,1277.19,1304.88,1330.92,1370.78,1408.15,1419.32,1453.3,1494.25,1518.71,1530.68,1559.97,1569.36,1580.39,1616.29,1655.76,1687.93,1706.35,1722.05,1730.04,1723.4,1714.64,1701.68,1755.36,1759.65,1793.32,1833.45,1873.97,1907.16,1933.34,1960.32,1971.11,1968.72,1980.65,2016.45,2068.69,2118,2151.4,2130.23,2111.7,2109.24,2098.11,2108.73,2123.46,2151.57,2190.61,2220.51,2258.35,2296.58,2267.2,2323.4,2418.58,2455.38,NA,NA,NA,,,,,,,
DEU.1.0.0.0.NWT5,DEU,1,0,0,0,NWT5,Germany,"03 Wage and salary earners, persons","Employees, persons: services (National accounts) ",1000 persons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21536,21817,21890,22178,22460,22772,22974,23448,24150,24987,25087,25197,25037,25227,25312,25653,26147,26535,26727,27018,27280,27610,27901,28235,28628,29179,29733,30194,30586,30509,30748,31359,31696,NA,NA,NA,,,,,,,
D_W.1.0.0.0.NWT5,D_W,1,0,0,0,NWT5,West Germany,"03 Wage and salary earners, persons","Employees, persons: services (National accounts) ",1000 persons,8600.905,8808.656,8995.1,9240.14,9406.341,9535.253,9698.258,9760.051,9834.628,10000.829,10248,10625,11071,11412,11641,11820,12087,12225,12528,12933,13234,13447,13574,13649,13892,14227,14599,15002,15396,15783,16376,17035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
EST.1.0.0.0.NWT5,EST,1,0,0,0,NWT5,Estonia,"03 Wage and salary earners, persons","Employees, persons: services (National accounts) ",1000 persons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,348.24,341.27,329.32,330.813,333.9,334,330.6,334.7,327,319.5,324.5,338.2,344.1,343.5,330.9,352,372,362.1,365.7,345.9,335.8,346.2,355.6,363.1,370.6,377,387.1,390.3,394.16,402.63,393.41,396.59,417.27,434.32,NA,NA,NA,,,,,,,
IRL.1.0.0.0.NWT5,IRL,1,0,0,0,NWT5,Ireland,"03 Wage and salary earners, persons","Employees, persons: services (National accounts) ",1000 persons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,786.97,812.75,838.6,879.43,956.37,1009.63,1052.7,1093.4,1131.47,1167.64,1237.38,1306.49,1365.55,1380.55,1311.9,1278.03,1262.34,1267.32,1296.48,1334.32,1377.19,1425.68,1480.92,1537.56,1598.86,1541.78,1664.11,1778.72,1862.69,NA,NA,NA,,,,,,,
GRC.1.0.0.0.NWT5,GRC,1,0,0,0,NWT5,Greece,"03 Wage and salary earners, persons","Employees, persons: services (National accounts) ",1000 persons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1781.82,1782.53,1808.23,1897.72,1957.83,1992.54,2034.5,2143.37,2195.56,2322.21,2307.61,2381.91,2449.23,2493.47,2491.85,2487.26,2397.92,2296.15,2312.22,2428.01,2402.96,2559.54,2565.31,2762.85,2855.25,2735.18,2923.14,3015.33,3056.35,NA,NA,NA,,,,,,,
ESP.1.0.0.0.NWT5,ESP,1,0,0,0,NWT5,Spain,"03 Wage and salary earners, persons","Employees, persons: services (National accounts) ",1000 persons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4959.946,5000.838,5083.157,5136.664,5128.824,5179.104,5396.885,5712.555,5969.347,6364.594,6717.727,6980.234,7047.054,7032.587,7103.394,7249.6,7339.3,7697.4,8082.6,8524.6,8998.4,9360.6,9740.7,10193.8,10686.2,11258.7,11938.7,12499,12873.8,12566,12551.9,12441.2,12017.8,11836.4,12023.4,12376.9,12612.9,13015.6,13302.7,13640,12967.1,13351.7,13860.5,14327,NA,NA,NA,,,,,,,
FRA.1.0.0.0.NWT5,FRA,1,0,0,0,NWT5,France,"03 Wage and salary earners, persons","Employees, persons: services (National accounts) ",1000 persons,7740.947,7869.946,7952.946,8077.945,8256.944,8442.943,8676.941,8867.94,9052.938,9368.936,9674.934,9880.933,10105.931,10397.929,10647.927,10770.927,11053.925,11333.923,11623.921,11903.919,12112.918,12343.916,12592.914,12776.913,12980.912,13177.91,13411.909,13751.906,14045.904,14438.902,14685.9,14915.5,15097.1,15243.4,15583.9,15888,16142.8,16433.1,16892.1,17491,18079,18432.5,18620.9,18702.3,18792.6,18951.2,19232.3,19571.4,19699.7,19533.4,19670.6,19813.5,19853.6,19852.3,19979.9,20134.7,20376.5,20705.5,20909.1,21011.9,20873.3,21439.8,21953,22185.4,NA,NA,NA,,,,,,,
HRV.1.0.0.0.NWT5,HRV,1,0,0,0,NWT5,Croatia,"03 Wage and salary earners, persons","Employees, persons: services (National accounts) ",1000 persons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,718.69,717.55,717.54,714.89,715.13,700.22,707.39,711.9,731.38,746.53,754.88,788.73,825.67,854.56,876.45,849.73,803.77,804.86,813.44,872.15,885.6,916.63,964.52,979.93,979.12,958.62,955.71,989.98,1029.88,NA,NA,NA,,,,,,,
ITA.1.0.0.0.NWT5,ITA,1,0,0,0,NWT5,Italy,"03 Wage and salary earners, persons","Employees, persons: services (National accounts) ",1000 persons,5111.083,5244.873,5310.008,5370.632,5487.148,5484.287,5546.121,5660.546,5799.728,5941.989,6099.215,6191.134,6415.293,6615.899,6758.02,6909.422,7118.811,7246.759,7319.317,7470.62,7585.793,7720.628,7914.647,8023.633,8331.827,8717.27,8935.241,9118.182,9323.978,9466.997,9721.896,10092.368,10152.649,10083.269,9970.725,9978.7,10134.5,10206.9,10305.1,10554.1,10831.4,11116.3,11442.3,11659.7,11707.6,11914.9,12211.5,12450.5,12618,12626.4,12610,12728.2,12828,12728.2,12836.3,13036.3,13347.8,13691.2,13886.7,14004.6,13681.8,13953.5,14225.8,14515.3,NA,NA,NA,,,,,,,
CYP.1.0.0.0.NWT5,CYP,1,0,0,0,NWT5,Cyprus,"03 Wage and salary earners, persons","Employees, persons: services (National accounts) ",1000 persons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,157.92,162.2,166.89,172.46,178.16,182.83,189.57,195.25,201.7,210.26,219.36,229.48,247.28,261.78,265.55,275.09,281.32,277.28,266.28,263.59,267.79,279.8,293.79,311.17,323.71,318.76,329.39,344.96,350.51,NA,NA,NA,,,,,,,
LVA.1.0.0.0.NWT5,LVA,1,0,0,0,NWT5,Latvia,"03 Wage and salary earners, persons","Employees, persons: services (National accounts) ",1000 persons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,583.922,505.418,460.363,521.14,524.03,547.37,545.34,535.56,517.45,508.82,525.82,535.05,558.32,578.51,592.03,643.71,645.55,566.6,533.37,538.39,543.4,552.59,549.39,554.29,555.94,553.04,564.45,596.94,577.57,568.55,567.28,566.18,NA,NA,NA,,,,,,,
LTU.1.0.0.0.NWT5,LTU,1,0,0,0,NWT5,Lithuania,"03 Wage and salary earners, persons","Employees, persons: services (National accounts) ",1000 persons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,872.91,751.3,725.67,729.65,754.56,739.67,710.91,697.81,701.44,707.24,716.18,736.44,716.69,785.18,814.35,785.09,778.31,788.32,788.8,790.39,807.5,815.42,843.26,839.35,849.2,861.96,859.03,862.7,903.63,917.81,NA,NA,NA,,,,,,,
LUX.1.0.0.0.NWT5,LUX,1,0,0,0,NWT5,Luxembourg,"03 Wage and salary earners, persons","Employees, persons: services (National accounts) ",1000 persons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.483,56.437,59.188,61.327,63.466,67.541,70.699,72.838,75.283,77.626,79.868,82.516,84.044,85.471,87.304,91.277,94.366,98.253,103.135,108.217,113.897,120.275,124.56,128.546,134.624,138.61,143.46,149.44,158.64,168.21,179.68,191.8,198.61,203.05,208.72,215.4,225.65,237.48,250.71,255.03,260.78,269.79,278.23,285.37,293.74,301.71,311.46,323.99,336.49,349.49,355.75,367.42,380.72,391.27,NA,NA,NA,,,,,,,
HUN.1.0.0.0.NWT5,HUN,1,0,0,0,NWT5,Hungary,"03 Wage and salary earners, persons","Employees, persons: services (National accounts) ",1000 persons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2053.54,2024.62,2054.07,2068.11,2103.8,2170.4,2199.01,2207.65,2289.69,2312.88,2328.95,2374.03,2372.82,2325.41,2419.81,2423.44,2425.49,2414.06,2545.52,2693.3,2800.69,2874.73,2869.86,2892.24,2903.56,2880.25,2905.04,2949.99,2978.96,NA,NA,NA,,,,,,,
MLT.1.0.0.0.NWT5,MLT,1,0,0,0,NWT5,Malta,"03 Wage and salary earners, persons","Employees, persons: services (National accounts) ",1000 persons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.89,83.86,85.64,87.24,89.62,91.94,93.57,96.31,100.41,102.49,104,106.93,110.28,115.09,118.05,118.87,122.49,126.9,134.03,141.2,149.28,159.4,168.31,179.48,189.42,193.98,198.6,209.74,223.69,NA,NA,NA,,,,,,,
NLD.1.0.0.0.NWT5,NLD,1,0,0,0,NWT5,Netherlands,"03 Wage and salary earners, persons","Employees, persons: services (National accounts) ",1000 persons,NA,NA,NA,NA,NA,NA,NA,NA,NA,2676.932,2752.54,2842.452,2878.212,2935.429,2998.776,3055.993,3141.818,3212.318,3293.034,3392.142,3473.881,3514.75,3504.532,3513.728,3565.836,3645.531,3741.574,3836.595,3930.594,4064.44,4226.895,4327.025,4418.98,4458.828,4527.284,4655,4802,4989,5188,5410,5575,5724,5801,5821,5757,5815,5952,6145,6271,6235,6210,6268,6247,6169,6153,6220,6325,6492,6678,6824,6758,6867,7130,7214,NA,NA,NA,,,,,,,
AUT.1.0.0.0.NWT5,AUT,1,0,0,0,NWT5,Austria,"03 Wage and salary earners, persons","Employees, persons: services (National accounts) ",1000 persons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1299.836,1336.57,1367.017,1429.896,1490.018,1533.371,1568.451,1597.437,1622.061,1649.856,1689.998,1719.943,1728.997,1741.714,1768.443,1801.544,1833.326,1859.854,1891.538,1931.143,1982.888,2022.443,2057.25,2068.158,2083.333,2093.95,2113.88,2149.17,2185.81,2240.49,2282.44,2313.2,2330.2,2354.09,2373.5,2412.51,2464.71,2509.14,2560.1,2560.88,2600.5,2649.84,2689.86,2717.47,2745.5,2783.5,2830.03,2889.05,2950.06,2982.16,2906.73,2961.03,3057.51,3100.79,NA,NA,NA,,,,,,,
POL.1.0.0.0.NWT5,POL,1,0,0,0,NWT5,Poland,"03 Wage and salary earners, persons","Employees, persons: services (National accounts) ",1000 persons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5754.492,5576.465,5653.924,5866.023,6021.598,6237.574,6386.005,6437.268,6408.8,6085.6,6100.7,6159.1,6233.3,6453,6785.9,7137.7,7374.3,7593.2,7502.2,7484,7627.3,7687.5,7880.8,8002.6,8068,8206.6,8274,8597.7,8640.7,9149.6,9304.6,9408.1,NA,NA,NA,,,,,,,
PRT.1.0.0.0.NWT5,PRT,1,0,0,0,NWT5,Portugal,"03 Wage and salary earners, persons","Employees, persons: services (National accounts) ",1000 persons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1518.03,1512.741,1572.246,1633.073,1683.321,1713.735,1729.603,1736.214,1728.28,1740.446,1773.073,1840.426,1900.204,2002.165,2080.937,2158.544,2167.983,2125.218,2133.99,2175.55,2237.52,2316.68,2392.7,2440.54,2522.72,2580.7,2590.31,2644.81,2686.89,2733.6,2770.32,2826.56,2827.49,2834.8,2808.78,2717.78,2674.02,2748.83,2814.67,2865.58,2968.21,3028.14,3064.82,3000.86,3026.98,3149.39,3236.35,NA,NA,NA,,,,,,,
ROM.1.0.0.0.NWT5,ROM,1,0,0,0,NWT5,Romania,"03 Wage and salary earners, persons","Employees, persons: services (National accounts) ",1000 persons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3189.251,3122.001,2769.385,2668.18,2712.312,2868.6,2852.5,2839,2748.4,2697.3,2776.4,2788.5,2921.8,2862.6,3163.2,3164.9,3349.4,3356.6,3412.2,3415.5,3294.8,3344.2,3370.1,3380.7,3426.8,3668.9,3714.6,3829.8,3890.4,3980.2,3979.5,4021.9,4097.1,4010.9,NA,NA,NA,,,,,,,
SVN.1.0.0.0.NWT5,SVN,1,0,0,0,NWT5,Slovenia,"03 Wage and salary earners, persons","Employees, persons: services (National accounts) ",1000 persons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,394.9,400.15,393.25,397.65,408.44,424.1,432.6,447.69,454.24,461.99,463.35,476.99,495.16,509.06,510.16,509.39,503.9,501.36,490.4,494.7,500.61,512.58,529.95,543.57,554.01,549.68,553.75,566.64,574.37,NA,NA,NA,,,,,,,
SVK.1.0.0.0.NWT5,SVK,1,0,0,0,NWT5,Slovakia,"03 Wage and salary earners, persons","Employees, persons: services (National accounts) ",1000 persons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1035.87,1068.96,1053.21,1078.76,1074.9,1074.55,1089.2,1100.1,1105.43,1090.67,1108.52,1141.76,1170.5,1194.92,1201.51,1196.4,1227.09,1245.35,1239.51,1272.99,1309.88,1346.28,1375.05,1408.86,1421.83,1407.03,1394.96,1416.14,1421.62,NA,NA,NA,,,,,,,
FIN.1.0.0.0.NWT5,FIN,1,0,0,0,NWT5,Finland,"03 Wage and salary earners, persons","Employees, persons: services (National accounts) ",1000 persons,698.465,728.781,758.595,780.277,803.365,828.562,855.364,863.896,885.278,912.08,938.581,951.153,974.166,1007.013,1029.317,1050.1,1071.9,1081.2,1096,1123.5,1159.1,1192.8,1222.4,1246.7,1268.7,1296.2,1314.3,1346.7,1381.8,1415.7,1422.1,1367.9,1292.7,1227.1,1211.5,1232.5,1257.2,1297.9,1332.3,1367.4,1403.7,1441.2,1480.4,1496.1,1515.9,1543.9,1572.3,1608.2,1646.9,1631.4,1632,1657.5,1673.8,1676.3,1672.8,1675.7,1687.5,1711.4,1755.8,1789.7,1747.3,1801.1,1887.8,1925.3,NA,NA,NA,,,,,,,
