SERIES,CNTRY,TRN,AGG,UNIT,REF,CODE,COUNTRY,SUB-CHAPTER,TITLE,UNIT,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,,,,,,,
D_W.1.0.0.0.UYVC,D_W,1,0,0,0,UYVC,West Germany,01 Revenue,Other subsidies on production: corporations ,Mrd EURO-DEM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.61,11.13,11.1,12.18,12.31,13.15,14.33,16.37,16.89,16.86,17.04,18.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
EST.1.0.0.0.UYVC,EST,1,0,0,0,UYVC,Estonia,01 Revenue,Other subsidies on production: corporations ,Mrd EURO-EEK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.003,0.0055,0.0069,0.0148,0.0078,0.0079,0.0106,0.0128,0.0098,0.0502,0.0596,0.0652,0.0984,0.1151,0.1264,0.2046,0.2022,0.2342,0.2256,0.1974,0.238,0.2769,0.3153,0.3194,0.3213,0.6845,0.5499,0.4039,0.4017,0.372438,0.427401,0.45738,,,,,,,
IRL.1.0.0.0.UYVC,IRL,1,0,0,0,UYVC,Ireland,01 Revenue,Other subsidies on production: corporations ,Mrd EURO-IEP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11341,0.15825,0.16197,0.15564,0.22466,0.15888,0.19367,0.13694,0.18572,0.20082,0.31524,0.30335,0.30354,0.23258,0.23604,0.52023,0.56575,0.62469,0.68027,0.72279,0.95192,0.93579,0.96841,0.9865,0.86852,5.09928,5.8104,1.71929,0.84266,0.668781,0.687648,0.708109,,,,,,,
GRC.1.0.0.0.UYVC,GRC,1,0,0,0,UYVC,Greece,01 Revenue,Other subsidies on production: corporations ,Mrd EURO-GRD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09323,0.13904,0.097,0.06918,0.09346,0.10018,0.10345,0.11868,0.18668,0.14876,0.28182,0.61602,0.78101,0.81125,0.87052,0.16186,0.77316,0.60135,0.47212,0.46649,0.4316,0.41981,0.43028,0.37753,0.60418,1.96516,3.13856,1.00369,0.08,0.087391,0.089219,0.089219,,,,,,,
ESP.1.0.0.0.UYVC,ESP,1,0,0,0,UYVC,Spain,01 Revenue,Other subsidies on production: corporations ,Mrd EURO-ESP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.687,1.824,2.123,3.016,3.829,3.87,3.769,4.264,4.543,4.605,5.043,6.217,7.305,7.378,7.221,7.214,7.292,5.571,4.651,4.548,4.344,4.784,5.088,5.294,5.728,11.683,9.471,9.327,11.266,11.37874,11.61139,11.85394,,,,,,,
FRA.1.0.0.0.UYVC,FRA,1,0,0,0,UYVC,France,01 Revenue,Other subsidies on production: corporations ,Mrd EURO-FRF,0.4391,0.5672,0.6731,0.7521,0.7746,0.881,0.9701,1.0357,1.3512,1.3899,1.3021,1.4182,1.6154,1.9965,2.1986,2.8706,3.401,4.001,3.9902,4.2135,5.37,6.266,7.0599,8.9132,11.9668,11.9476,13.6213,12.0761,10.7043,9.6225,9.9949,10.9349,11.1393,11.9294,11.2537,11.013,11.886,10.6038,11.7372,11.2333,9.6608,11.9575,13.7768,15.1207,14.7575,14.7812,19.8861,20.7167,21.2383,22.435,23.984,22.917,24.422,35.699,42.008,43.259,42.935,48.174,43.834,29.136,48.321,60.531,38.761,39.9442,39.36238,39.85269,41.07649,,,,,,,
HRV.1.0.0.0.UYVC,HRV,1,0,0,0,UYVC,Croatia,01 Revenue,Other subsidies on production: corporations ,Mrd EURO-HRK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01898,0.02477,0.04496,0.08537,0.06889,0.07533,0.06899,0.10278,0.02879,0.0868,0.10597,0.14048,0.1156,0.12004,0.14077,0.15756,0.1134,0.12352,0.18648,0.15191,0.31698,0.29872,0.28933,0.28358,0.32713,1.2479,0.8924,0.44954,0.46814,NA,NA,NA,,,,,,,
ITA.1.0.0.0.UYVC,ITA,1,0,0,0,UYVC,Italy,01 Revenue,Other subsidies on production: corporations ,Mrd EURO-ITL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.15635,1.15635,1.70534,2.03329,2.12935,2.16137,2.86634,2.95672,2.54665,3.17621,2.61545,3.44599,4.12477,3.55068,3.01017,6.9793,7.3061,7.2351,5.9761,5.8604,7.2641,10.3479,10.679,10.0961,9.5468,9.1291,10.8726,9.2511,9.3564,10.6022,10.4313,12.7498,14.7667,15.3278,17.267,16.5467,18.4352,15.7461,17.4126,17.0458,20.3439,22.8071,28.7084,22.3095,15.617,15.64823,15.67953,,,,,,,
CYP.1.0.0.0.UYVC,CYP,1,0,0,0,UYVC,Cyprus,01 Revenue,Other subsidies on production: corporations ,Mrd EURO-CYP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00621,0.01778,0.02603,0.02906,0.03669,0.04117,0.03706,0.04362,0.05181,0.06411,0.05254,0.06114,0.04963,0.04733,0.0498,0.02289,0.35729,0.36447,0.02637,0.01358,0.03068,0.01688,0.02088,,,,,,,
LVA.1.0.0.0.UYVC,LVA,1,0,0,0,UYVC,Latvia,01 Revenue,Other subsidies on production: corporations ,Mrd EURO-LVL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.006005,0.015353,0.014044,0.03973,0.0302,0.03448,0.04031,0.05336,0.03741,0.02591,0.03579,0.04157,0.02489,0.03291,0.02608,0.14997,0.34263,0.29303,0.29813,0.19687,0.24709,0.29176,0.32813,0.28497,0.27327,0.30185,0.27344,0.25444,0.38238,0.84711,0.3261,0.51567,0.542569,0.563004,0.58446,,,,,,,
LTU.1.0.0.0.UYVC,LTU,1,0,0,0,UYVC,Lithuania,01 Revenue,Other subsidies on production: corporations ,Mrd EURO-LTL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00979,0.02685,0.038,0.02757,0.01627,0.00253,0.03158,0.0181,0.01415,0.05134,0.01999,0.04393,0.07393,0.03641,0.01898,0.04565,0.02689,0.02572,0.04903,0.04733,0.06097,0.07066,0.07291,0.07769,0.06879,0.9094,0.74265,0.17086,0.12568,0.103735,0.123632,0.125074,,,,,,,
LUX.1.0.0.0.UYVC,LUX,1,0,0,0,UYVC,Luxembourg,01 Revenue,Other subsidies on production: corporations ,Mrd EURO-LUF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0654,0.0709,0.0913,0.0835,0.0604,0.0934,0.0598,0.0837,0.1136,0.1871,0.1349,0.1502,0.1928,0.1758,0.1776,0.2062,0.2053,0.2591,0.337,0.3586,0.3556,0.3145,0.3265,0.356,0.3396,0.4283,0.3689,0.465,0.5667,0.490703,0.409342,0.421302,,,,,,,
HUN.1.0.0.0.UYVC,HUN,1,0,0,0,UYVC,Hungary,01 Revenue,Other subsidies on production: corporations ,Mrd HUF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.818,30.212,40.586,43.16,49.053,59.666,70.836,93.637,92.411,157.806,160.058,176.313,195.498,266.871,300.135,274.533,332.004,558.26,478.021,433.883,439.211,426.025,457.195,417.362,429.774,563.152,595.479,462.659,573.177,617.4903,653.9017,696.4904,,,,,,,
MLT.1.0.0.0.UYVC,MLT,1,0,0,0,UYVC,Malta,01 Revenue,Other subsidies on production: corporations ,Mrd EURO-MTL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02213,0.01714,0.0232,0.02365,0.02379,0.01845,0.0153,0.04289,0.04464,0.03382,0.04291,0.03815,0.03257,0.02519,0.02631,0.0293,0.02769,0.03909,0.04054,0.064,0.07075,0.08921,0.08133,0.10309,0.11758,0.47517,0.44504,0.38931,0.31871,NA,NA,NA,,,,,,,
NLD.1.0.0.0.UYVC,NLD,1,0,0,0,UYVC,Netherlands,01 Revenue,Other subsidies on production: corporations ,Mrd EURO-NLG,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.089,0.115,0.125,0.148,0.16,0.192,0.247,0.375,0.3,0.377,0.423,0.461,0.479,0.585,0.662,0.69,0.662,0.673,0.724,0.762,0.79,0.83,0.515,0.444,0.383,0.441,1.887,2.465,3.042,3.677,4.289,4.448,4.808,4.945,4.884,5.24,5.044,5.15,5.949,6.508,7.701,7.997,7.471,6.92,6.505,6.229,6.34,6.816,7.118,7.47,7.932,26.138,24.313,17.475,12.06,10.00491,11.45636,13.31402,,,,,,,
AUT.1.0.0.0.UYVC,AUT,1,0,0,0,UYVC,Austria,01 Revenue,Other subsidies on production: corporations ,Mrd EURO-ATS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6192,1.6651,1.5625,1.9149,1.9423,1.9471,1.7594,1.6622,1.9439,2.371,2.5821,2.7719,2.8179,2.9471,2.9323,2.8806,2.818,3.1923,3.1988,3.4395,3.5563,4.0007,4.1545,4.5869,4.7046,16.0585,15.9011,8.334,6.8676,6.12335,5.77669,6.41156,,,,,,,
POL.1.0.0.0.UYVC,POL,1,0,0,0,UYVC,Poland,01 Revenue,Other subsidies on production: corporations ,Mrd PLN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2025,2.7736,3.21,2.1718,0.732,0.618,0.855,0.935,2.29,2.579,2.372,2.53,3.158,1.959,4.843,5.649,6.051,6.396,7.561,7.276,7.102,7.679,8.467,9.704,8.27,9.383,8.89,8.016,10.197,44.903,17.607,9.384,12.003,12.003,12.003,12.003,,,,,,,
PRT.1.0.0.0.UYVC,PRT,1,0,0,0,UYVC,Portugal,01 Revenue,Other subsidies on production: corporations ,Mrd EURO-PTE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.47729,0.68659,0.69702,0.81806,1.02757,1.02809,1.08043,0.99078,1.10016,0.84273,0.88081,0.86562,0.91227,0.79626,0.91441,1.04445,1.09324,0.99763,0.91915,0.9524,0.94061,0.94571,0.84408,0.89304,0.9651,3.34185,3.87311,2.75868,1.8952,1.734474,1.196724,1.270834,,,,,,,
ROM.1.0.0.0.UYVC,ROM,1,0,0,0,UYVC,Romania,01 Revenue,Other subsidies on production: corporations ,Mrd RON,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0417,0.0651,0.1681,0.2768,0.5124,0.4486,0.2522,0.3664,1.5243,2.3168,1.612,2.1284,2.9218,4.3938,4.2884,4.8737,5.2319,5.7754,6.5127,6.6484,7.0265,7.0149,8.6052,11.1258,12.9353,19.3192,14.6811,14.1662,10.8178,10.8178,10.8178,10.8178,,,,,,,
SVN.1.0.0.0.UYVC,SVN,1,0,0,0,UYVC,Slovenia,01 Revenue,Other subsidies on production: corporations ,Mrd EURO-SIT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.15813,0.15716,0.17436,0.1976,0.21535,0.20747,0.22251,0.26931,0.30501,0.30637,0.29454,0.32473,0.37352,0.41415,0.52783,0.60304,0.37093,0.35775,0.4456,0.39063,0.3669,0.34765,0.36872,0.37214,0.36803,1.64389,1.02961,0.51099,0.66468,0.454403,0.380381,0.40115,,,,,,,
SVK.1.0.0.0.UYVC,SVK,1,0,0,0,UYVC,Slovakia,01 Revenue,Other subsidies on production: corporations ,Mrd EURO-SKK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.82809,0.76326,0.94516,0.70076,0.67998,0.67799,0.66365,0.53864,0.64885,0.91681,0.62149,0.74483,0.86862,1.29287,0.99308,1.03011,0.93242,0.80846,0.94087,0.86639,0.85724,0.75895,0.86337,0.92527,1.03118,1.20915,1.57412,1.55484,1.81913,0.64766,0.596301,0.326787,,,,,,,
FIN.1.0.0.0.UYVC,FIN,1,0,0,0,UYVC,Finland,01 Revenue,Other subsidies on production: corporations ,Mrd EURO-FIM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.036,0.056,0.078,0.1,0.125,0.144,0.183,0.188,0.194,0.205,0.239,0.266,0.317,0.384,0.422,0.463,0.525,0.601,0.65,0.552,0.568,0.562,0.6,0.648,0.62,0.589,0.557,0.526,0.519,0.523,0.588,0.714,0.777,0.901,1.073,1.147,1.223,1.257,1.102,1.187,1.258,1.217,1.157,1.219,1.217,2.706,2.377,1.383,1.311,0.96765,1.078182,1.194016,,,,,,,
SWE.1.0.0.0.UYVC,SWE,1,0,0,0,UYVC,Sweden,01 Revenue,Other subsidies on production: corporations ,Mrd SEK,0.197,0.311,0.321,0.273,0.28,0.329,0.594,0.536,0.679,0.381,0.695,0.882,1.319,1.395,2.053,2.825,3.996,4.598,5.738,7.161,7.785,10.193,12.36,14.909,15.99,17.575,18.498,18.937,20.734,23.344,28.66,35.956,42.658,45.282,45.6,45.875,40.779,36.476,29.04,27.429,23.322,21.265,22.978,23.382,22.399,26.296,28.906,27.937,30.412,31.227,34.683,37.978,39.131,39.221,41.104,38.796,41.444,41.191,42.97,45.964,96.881,75.864,56.886,66.63,70.7228,62.55984,63.93596,,,,,,,
GBR.1.0.0.0.UYVC,GBR,1,0,0,0,UYVC,United Kingdom,01 Revenue,Other subsidies on production: corporations ,Mrd GBP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.435,17.6902,16.38532,17.34586,18.26315,,,,,,,
TUR.1.0.0.0.UYVC,TUR,1,0,0,0,UYVC,Turkey,01 Revenue,Other subsidies on production: corporations ,Mrd TRY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.38777,1.79045,2.41295,2.61133,3.70389,13.47771,17.4922,28.04647,40.96555,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
ISL.1.0.0.0.UYVC,ISL,1,0,0,0,UYVC,Iceland,01 Revenue,Other subsidies on production: corporations ,Mrd ISK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
NOR.1.0.0.0.UYVC,NOR,1,0,0,0,UYVC,Norway,01 Revenue,Other subsidies on production: corporations ,Mrd NOK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.266,5.287,6.217,6.895,8.803,8.767,9.315,9.669,10.408,10.987,11.722,12.264,14.637,15.062,15.81,16.311,16.127,15.865,16.71,16.738,17.4,15.97,15.016,17.198,15.557,17.098,17.265,16.473,16.703,21.304,20.332,23.93,25.488,25.156,25.986,27.516,29.387,32.365,32.197,33.319,34.952,37.738,58.603,54.666,NA,NA,NA,NA,NA,,,,,,,
CHE.1.0.0.0.UYVC,CHE,1,0,0,0,UYVC,Switzerland,01 Revenue,Other subsidies on production: corporations ,Mrd CHF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.0438,6.9294,7.4027,7.5383,7.5189,2.81528,3.06493,3.29451,3.50307,3.30837,3.5866,3.70992,3.74392,3.75844,3.7527,3.90972,3.79228,2.98199,2.72286,2.81643,2.87714,2.9938,3.22768,3.27843,3.44032,3.49723,3.48485,3.5871,3.59401,3.55573,4.19627,8.69883,5.37108,4.17831,NA,NA,NA,,,,,,,
USA.1.0.0.0.UYVC,USA,1,0,0,0,UYVC,United States,01 Revenue,Other subsidies on production: corporations ,Mrd USD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.658,0.785,1.086,1.036,0.773,1.3,1.299,1.567,1.583,1.668,1.712,1.788,1.778,2.055,2.172,1.775,1.885,2.892,2.864,2.198,2.002,1.963,2.594,2.036,1.945,2.176,1.977,2.343,2.472,3.578,3.868,16.033,4.689,6.812,4.966,6.785,5.579,5.03,5.329,8.93,8.377,8.618,8.055,7.101,6.728,6.375,7.111,6.699,7.633,9.625,371.28,233.199,26.235,19.2049,57.6983,45.0082,31.1647,,,,,,,
EU27.1.0.99.0.UYVC,EU27,1,0,99,0,UYVC,European Union,01 Revenue,Other subsidies on production: corporations ,"Mrd ECU/EUR, Standard aggregation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.477,66.027,71.136,73.35,74.323,74.658,80.223,94.356,97.08,102.202,111.306,113.863,118.091,123.311,136.989,148.277,151.945,155.959,159.948,159.719,152.536,277.014,287.808,198.546,193.007,NA,NA,NA,,,,,,,
